"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"485",2002-12-27,72.3,106.7,157.3,0,0.5,7,16.8,19,0,9.4,38.7,299.3,0,1.6,0,0,0,0,1.3,50,0,140.5,147.8,0,0,0,5.3,103.1,74.8999991416931
"486",2003-01-11,0,22.1,44.7,32.9,2.1,47.9,17.1,18.3,0,6.1,0,13.9,19.2,62.3,18.1,32.6,0,14.3,12.5,1.5,1,33.1,36.3,22.4,17.5,0,30.5,9.2,42.6000001430511
"487",2003-01-26,29.2,40.9,201.8,0,0,0,6.1,0,0,28.5,6.5,23.9,8.6,0,0.2,0,0,0,16.5,0,0,11.2,114.3,0,0,0,0,1.3,47.7999999523163
"488",2003-02-10,35.1,62,96.5,73,9.4,26.6,61.3,40,30.8,30.2,22.6,87.8,25.3,65.5,65.8,10.1,15.6,65.5,20.1,5.1,3.8,57,103,26.4,10.3,9.1,25.4,52.3,70.3999985456466
"489",2003-02-25,4.1,140.1,11.7,15.1,0,13.6,8.5,29.5,0,21.1,7.3,4.7,81.9,43.5,48.6,5.1,2.1,35.6,43.8,2.3,25.1,0,13.8,5.6,0.1,3.3,90.7,0,63.1000010967254
"490",2003-03-12,3.4,56.4,151.7,6.2,24.5,48.4,23.3,38.7,28.8,63.8,71.8,21.4,70.5,129.1,42.1,4.4,30.9,37.8,10.3,5.4,7.3,25.5,105.6,25.6,40.6,11.9,13.4,37.4,66.8999993801117
"491",2003-03-27,75.8,43.3,146.1,111.2,39.6,22.3,85.9,63.8,31.2,47,53.8,117.9,57.5,142.4,24.8,1.8,78.7,60.9,32.7,58.6,19.3,34.1,56.4,51.9,91.4,2.5,95.4,45.2,95.0000009536742
"492",2003-04-11,4.5,135.2,12.8,25.6,154.8,100.7,68.6,95.8,93.1,154.4,102.8,0,42.3,98.3,85,1,40.9,133.4,117.1,74.9,104.5,0,34.7,108.7,15.5,58.4,160.1,44.2,110.299999713898
"493",2003-04-26,28.8,53.8,8.9,52.1,21.2,17.3,35.6,43.2,60.1,113.5,116.3,0,26.8,184.6,110.4,0.2,2.8,23.9,30.2,220.7,22.5,17.3,0,16,28.7,1,22,172.7,23.2000007629395
"494",2003-05-11,12.8,0,3.2,77.2,26,45.8,12.9,79.2,80.1,53.4,59.3,27.6,78.6,139.8,57.4,83.9,37.1,70.8,86.8,79.1,27,0.5,0,48.7,116.3,13.2,23.8,18.8,0
"495",2003-05-26,45.5,9.6,1.6,186.9,79.1,201.7,154.2,102.9,179,53.9,16.1,4.8,71.7,319.3,98.5,57.1,90.5,200.8,66.6,45.3,70.8,0,0,110.8,102.5,110.4,155.5,14.9,48.6999988555909
"496",2003-06-10,11.2,0,0,95.8,267.3,88.6,174.2,36.6,67.2,157.1,22.3,0,44.8,198.8,52.5,90.7,106.6,40.4,153.3,62.2,268.6,0,0,67.3,63.9,79.9,72.3,7.3,0
"497",2003-06-25,0,7,0,90.2,0.8,1.8,39.1,2.1,39.7,1.5,33.1,0,0,21.2,0.5,0,73.7,50.2,0.8,55.2,5,0,3.4,0,64.5,110.1,34.2,0.4,0
"498",2003-07-10,0,1.8,0,82.4,36.6,140.8,54.6,4.3,47.1,94.9,10.5,0,83.1,63.9,45.7,33.9,181.2,78.7,109.3,22.9,52.2,0,0,84.5,126.9,110.5,92.1,0.8,0
"499",2003-07-25,0,0,0,0.3,14.3,0,27,2.7,10.9,17.4,3.8,2.4,3.7,1.3,11.5,0,37.4,0.1,2.2,26.2,7.9,0,0,3.1,39.1,53.8,6.2,0,0
"500",2003-08-09,1.8,7.7,0,21.7,11.8,5.4,7.9,14.3,91.1,23.2,47.6,0,33.1,13.7,58.6,4.2,161.7,67.6,75.1,117.2,0.4,0,0,35.4,146.4,189.6,113.8,3.9,0
"501",2003-08-24,0,0,0,4.9,2.2,6.5,8.4,5.1,47,25.6,8.1,1.3,9.1,5.6,12.1,37.9,281.6,51.8,4.9,72.8,0.6,0,0,8.3,116.7,99.5,72.2,6.2,0
"502",2003-09-08,0,21,0,53.3,11.2,44.3,126.2,3.9,211.4,62.7,17,0.2,26.4,13.2,17,52.7,251.1,83.1,16.4,80.8,11.1,0,0,13.1,168.9,103.1,47.2,19.6,0
"503",2003-09-23,0.5,2.3,0,61.3,43.7,49.4,84,27.5,111,108.5,10.7,0,40.7,108.6,20.3,144.2,192.7,153.7,56.5,8.6,14,0,0,74.7,64.5,58.9,81.5,16.8,34.2999992370605
"504",2003-10-08,0,41.2,0,155.1,85.3,44.1,103.6,195.3,65,167.5,0.9,0.1,220.6,150.2,153.3,62.2,18.5,90.3,151.2,36.8,26,76.2,16.6,119.9,38,54.1,125.4,11.8,127.000001907349
"505",2003-10-23,1,34.4,0,53.4,23.1,7.1,45.8,22.5,12,110.3,24.5,2.2,98.2,58.4,84.3,45.4,3.9,32.5,69.4,71.3,2.6,0,0,3.3,4.3,9.2,149.3,13.6,62.8000011444092
"506",2003-11-07,0,38.1,21.7,118.7,13.7,36,33.8,3.5,44.8,82.6,21.1,6.3,111.2,35.1,116.4,67.1,0,79.2,68.6,34.1,24.4,0,3.2,43.1,13.2,0,75.7,8.7,82.2000007629395
"507",2003-11-22,41.9,56.3,46.2,31.8,4.4,8.2,21.9,20.1,0,51.9,63.8,6.2,22.4,127.1,34.6,53.6,0,4.4,3.6,63.8,2.1,0.6,62.3,47.3,0,0,25.6,73.1,92.4999997615814
"508",2003-12-07,19.4,64.6,150.9,0.1,15.4,9.4,72.6,9.6,1,18.6,42.8,63.4,7.3,15.9,27,29.4,0,21.4,19.2,58.8,22.2,169.9,99.8,1.2,0,0,7.4,53.9,78.9000000953675
"509",2003-12-22,16.8,26,75.8,0,0,0,0,0,0,0,31.2,5.9,0,0,0,0.9,0,0,0,1,0,27.9,37.6,0,0,0,0,9.2,65.7999997138976
"510",2004-01-06,73.9,71.3,93.1,0,12.6,0,1.7,55.7,1.4,37.8,31,46,33.2,38.5,40.5,3.5,28,29,2.6,55.4,6.5,76.1,87.4,10.5,14.4,30.5,14,123.8,68.7000005245209
"511",2004-01-21,17,80.4,71.5,25.8,2.1,3,4.3,4.3,0,5.8,32.1,129.6,4.4,52.9,3,50.8,2,1.1,19.3,26.4,0,11.2,102.5,34.7,0.1,0,28.5,47,68.6000006198883
"512",2004-02-05,7.2,38.2,124.3,1.3,17.1,53.3,3.2,42.9,0,36,16.8,71.1,14.8,16.9,35,28,0,0.4,27.7,3.3,11,30.1,48.9,20.6,0,0,18.7,10.8,53.4000006914139
"513",2004-02-20,21.7,62.3,121.1,124.6,0.6,44.1,30.9,33.6,106.5,20.8,51.9,114.8,32.8,96.1,65.5,2.2,40,32.4,36.2,0.3,0,63,66.2,4.5,21.6,6.3,17.3,104,54.2999999523162
"514",2004-03-06,62.8,72.7,76,30.9,5.3,56,51.2,87.6,0,53.9,28.4,71,65.7,20.4,96.6,36.4,0,0.4,61.8,18.6,13.8,103,98.7,56.9,0,0,64.1,72.9,81.2999992370606
"515",2004-03-21,43.1,107.2,70.8,101.3,0,11.7,59.5,8.6,19.8,78.9,61,76.7,46.6,5.5,81.4,70.6,10.3,97.6,39,83.3,0,44.6,37,23.8,17.7,27.7,61.9,59.7,115.499998092651
"516",2004-04-05,12.1,73.5,109.5,34,21.6,34.1,52.6,13.3,63.8,64.5,60,133.7,21.5,21.1,56.6,28.7,3.9,73.3,27.8,102.5,21.4,54,97.1,40,1.1,3.3,19.3,145.9,74.5
"517",2004-04-20,10.2,38.3,1.5,46.9,4.8,0,37.6,4.3,84.7,42.8,98.6,12.5,0,52.4,10.5,6.1,171.4,150.2,22.4,113.3,5.7,1.1,9.6,0,61.7,87.9,50.9,48.4,49.099998474121
"518",2004-05-05,0,0,0,33.5,69.2,102.3,175.1,87.3,87.1,82.2,31.5,12.5,88.7,63.4,98,148.2,51.2,60.6,91.2,15.7,34.1,0,0,51.6,89.7,66.4,62.2,21.7,0
"519",2004-05-20,1.1,25.8,0,37.1,56.9,133.9,99.9,101.5,86.6,50,19.7,12.9,69.8,83.9,132.1,94.8,38.5,28.2,168.8,19.9,64.6,0,0,80.1,62.3,63,70.3,4.3,0
"520",2004-06-04,0,0,0,35.3,107.8,78.9,57.8,123,22.7,77.8,20.3,0,84.4,326.7,25.9,47.4,76.5,29,48.4,50.2,42.7,0,0,52.1,53.1,87.1,49.1,1.4,0
"521",2004-06-19,5.9,0,1.6,4.3,3.7,19.9,43.3,7.1,72.3,54.6,6.7,24.3,42.7,10.8,16.3,32.9,139.9,28.8,10.4,20.8,6.1,0,0,12.4,137.7,31.9,38.3,15,0
"522",2004-07-04,3.7,0,0,229.4,33.2,45.2,106.9,92.9,139.7,85.3,11.3,0,40.6,216.9,77.3,11.5,52.3,101.3,44,38.6,15.7,0,0,39.4,58.6,83.1,259.7,0.5,0
"523",2004-07-19,2.1,1.7,0,0,5.4,15.2,9.7,5.2,2.7,20.7,13.3,1.2,5.2,21.1,6.4,1.4,156,14.7,5.5,89.5,0.4,0,0,14.7,91.2,100.5,6.6,0,0
"524",2004-08-03,0,4.6,0,51.7,7.9,23.8,4.6,7.6,133.3,10.1,21.2,6,1.7,14.2,7.8,4.2,206.4,56.6,16.1,60.2,14.8,0,0,2.9,84.8,177.9,65.6,0.8,1.79999995231628
"525",2004-08-18,0.3,0,0,63.3,10.5,48.3,48.6,7.9,135.1,50.6,10,30.4,50.8,6.9,70.1,82.8,189.1,115.5,47.5,11.9,17.1,0,0,55.1,176.9,250.1,42.1,0.8,0
"526",2004-09-02,2.5,26,0,129.7,24.9,76.9,162.4,36.1,47.4,131.4,14.3,5.8,135.2,126.4,71.8,72.9,164.1,95.3,113.2,26.2,32.4,0,8,147.4,121,168.8,158.4,6.6,29.8999996185303
"527",2004-09-17,0,3.2,0,171.6,75.5,43.1,280.2,100.8,67.3,120.5,37.2,2.5,125.9,96.8,161.8,142.9,122.3,119.9,145.4,35.2,43.7,0,0,74.1,28.7,126.2,98.2,3.4,29.5
"528",2004-10-02,6.8,0,0,119.2,50.8,13.6,93.1,63.5,37.3,86.3,5,18.8,66.6,56.2,239,48.8,15.7,85.9,105.7,30.1,41.5,0,1,69.2,9,11.2,77,47.4,22.7999992370605
"529",2004-10-17,22.9,69.3,2.7,55.4,36.5,15.2,32.7,186.3,54.6,49.8,58.4,87.3,63.4,172.9,64.9,33.6,14.3,88.8,7,62.9,11.5,0,6.4,22,24.3,49.8,21.5,25.2,35.7000002861023
"530",2004-11-01,36.5,59,0,20.6,0,46.5,12.9,8.8,54,46.9,60.3,2.6,9.2,118,49.3,0,51.5,83.8,21.1,41.6,0,0,13.5,11.2,48.1,20.8,45,28.4,92.1999995708466
"531",2004-11-16,34.2,48.3,125,22.9,22.6,52.3,70.9,15.7,0,58.4,52.9,188.4,57.2,65.7,108,122,0,44.9,76.7,28.7,24,90.4,25,70.7,0,0.4,40.8,44,76.9000005722047
"532",2004-12-01,30.5,100.2,52,23.1,4.8,19,16.9,12.5,0,72.5,29.3,215.7,2.7,56.6,31,23.1,0,0,57.3,31.7,0,46.5,92.9,33.7,0,0.1,6.2,33,117.699999690056
"533",2004-12-16,13.8,27.8,191.7,53.4,0,49.8,12.5,0.7,21.1,5.9,49.6,202,1.7,79.3,51,0,0,12,25.1,11.4,0,136.2,192.5,0,0,0,7,58.3,84.0000004768372
"534",2004-12-31,6.3,138.3,116.9,0,0,0.8,21.7,0.2,0,1.5,5,47.1,18.7,69.3,0,0,0,0,0.4,1,4.4,14.9,107.4,55.8,0,0,4.7,29.2,52.1999989748002
"535",2005-01-15,9.8,34.5,31.5,12.5,0,0,0,0,0,0,101.6,150.6,0,0,3.2,0,5.7,61.1,0.5,2.8,0,18.2,58,0,0.2,0,22.1,19.2,51.5000002384186
"536",2005-01-30,21.9,33.3,65,21.4,4.6,4,28.4,51.6,0,45.2,28.8,55.7,45.1,69.9,57.5,11.5,0,0,29.7,12.2,0,25.5,69.9,0,0,0,13.3,133.2,61.5
"537",2005-02-14,0,24.9,53.8,27.5,2.6,6.5,34.6,3.8,4.7,23.6,7.7,1.9,1.9,20.1,65.3,0,28.1,6.1,9,0.3,2,32.6,57.9,8.5,14.2,0,25,26.8,46.9000005722046
"538",2005-03-01,0.5,60.8,150.7,66.9,116.1,85.4,67.1,134.9,5,104.1,32.8,76.8,103.1,141,78.9,60.2,0,39,65,24.1,147.5,0,30.7,53.5,67.9,3,112.9,25.7,65.1999988555908
"539",2005-03-16,44,65.1,103,17.3,10.9,36.4,106.5,1.8,12,62.7,136,142.5,37.6,40.1,79.3,48.3,19.4,28.1,75.8,5.4,37,135.5,100.4,29.5,2,0,38.3,124.9,71.300000667572
"540",2005-03-31,42.1,36.1,55.3,30.8,23.8,28.5,49.9,6,35.1,64.3,65.7,21.1,15.5,40.6,57.2,31.4,24,65.8,43.2,66.4,11.3,16.9,12.9,12.3,35.3,22.4,7.1,178.2,17.6000003814697
"541",2005-04-15,38,107.5,0.6,112.8,8.5,22.3,14.5,23.1,61.7,25.1,71,91.9,20.3,112.8,67.9,28.5,118,92.7,12.2,31,13.3,0.3,43.4,4.7,103.2,155,22,22.5,139.799995422363
"542",2005-04-30,0,46.1,0,138.6,3.6,34.7,134.2,179.7,144.5,74.7,55.9,5.9,14.2,338.7,39.6,56.6,16.9,123.9,140.8,178.4,6.2,0,0,66.3,40.7,71.9,111.1,9.5,27.9000005722046
"543",2005-05-15,22.8,2.1,38,46.9,99.9,39.2,12.8,74.3,13.2,84.6,62.8,110.4,61.3,270.3,30.7,49.9,71,23,31.8,44.8,66.7,0,0,99.3,35.7,14.5,61.4,59.4,75.4000015258789
"544",2005-05-30,0,8.1,0,170.9,97.3,99.4,92.4,121.7,90.8,79.6,7.9,0,107.4,241,125.1,182.5,105.6,150.5,42,55.5,147.4,0,0,87.9,84.4,49.7,93.3,3,24.7000007629395
"545",2005-06-14,0,4.3,6.1,38.8,75.4,1.2,24.2,10.6,81.2,48.5,21.5,2.6,40.9,89.1,77.1,17,155.5,62.9,31.4,68.1,20.9,0,0,37.6,29.5,146.7,43.8,5.7,0
"546",2005-06-29,0,1.8,0,1.7,2.1,2.9,9.9,8,12.6,4.9,11.1,0,77.3,3.5,27.4,2.1,32.8,0.5,6.9,25.1,7,0,0,4.2,153.4,46.5,14.7,0,0
"547",2005-07-14,0,0,0,17.4,44.4,76.4,68.4,2.3,174.1,6.9,14,0.1,42.5,21.3,25.5,70.9,177.5,132.6,17,39,37.9,0,0,32.5,186.2,70.9,107.2,1.3,0
"548",2005-07-29,0,0,0,9,0,0,14.9,1.7,34.8,1.3,11.2,0,5.8,5.1,8.3,0.2,53.1,17.8,3.8,42.2,0,0,0,1,26,36.1,31.6,0,0
"549",2005-08-13,0,10.9,0,22.5,7.7,0.1,14.2,2.1,44.5,12.3,28.6,0,9.3,5.3,1.8,0.2,64.6,8,5,107.4,1.4,0,0,14.1,49,127.9,26.3,0.4,0
"550",2005-08-28,11.7,6.3,0,9.3,22.8,63.6,32.3,23.1,121.4,18.5,24.6,0,47.1,11.2,26.9,44.4,192.7,60.8,56.9,63.5,1.1,0,0,33.2,119.3,97.6,114.4,25.7,0
"551",2005-09-12,0,13.5,0,131.1,16,5.2,110.4,12.7,54.4,33,25.1,15.1,11.8,48,62.2,16.8,114.2,59.8,70.5,59.4,19.3,0,0,33.5,37.7,144.1,77.9,1.6,7.90000009536743
"552",2005-09-27,17,8.4,0,211.8,65.1,100.7,145,11.3,247.6,140.2,0,2.5,83,42.7,97.2,115.7,94.4,195.3,71.9,7.1,30,0,0.7,115.4,97.8,54.4,121.5,0,49.7000007629395
"553",2005-10-12,22.3,25.5,0.6,50.5,35.1,96.6,54.3,153.4,4.2,8.2,61.1,4.8,61.9,273.3,45.7,16.2,51.5,69.1,71.5,116.5,15.9,36,1.5,52.5,19.1,14.4,54.6,41.1,35.3999996185303
"554",2005-10-27,20.8,67.8,0,36.7,82.9,82.4,48.3,56,0,140.6,68.7,1.7,57.1,55.5,129.5,12.5,0,61,61.2,25.4,40.3,0,45.8,54.4,0,0,54.7,28.8,58.1999998092651
"555",2005-11-11,8.6,45.6,0,26.5,2.6,29.5,11.4,14.4,0,14.3,29,0,52.1,26.7,8.8,22.1,0,11.5,19.9,19,1,10.5,0,76.2,0,0,4.6,28,44.7999992370605
"556",2005-11-26,5.8,58.6,0,30.1,52.9,62.9,53.3,26.2,45.3,83.3,48.3,1.2,32.6,44.9,58.1,3.4,0,28,76.6,23.7,0.2,6.3,39.3,12.4,0,1,23.9,29,71.7999994754791
"557",2005-12-11,0,22.5,55.5,0,3.3,0.3,0,0,9.7,4.7,0.8,27.6,1.8,10.5,1.4,1.6,0,32.7,0,6.9,0,32.8,68.5,13.8,40.9,0,0,4,63.5000005960465
"558",2005-12-26,0,81.8,50.9,93.5,0,2.4,9.9,1.3,0,31.8,5.4,27.4,1.9,0.3,54.2,2.9,0,1.3,7,2,0,6.6,44.9,0,0,0,21.3,54.1,77.0000007152558
"559",2006-01-10,19.2,120.1,113.6,0,0.4,0,0,3,0,39.1,37.8,82.4,6.8,0,3.1,0,1.2,0,48.9,4.1,0,34.8,125.2,8.1,0,0,1.7,72.1,64.3000001907349
"560",2006-01-25,0,18.6,24.2,23.7,8.3,0,77.8,1.1,3.9,6.9,1.5,14.7,13.6,0.7,13.1,0,0,12.3,37.5,0,0,0.6,55.2,19.3,0,0,29.8,4.9,36.6999995708465
"561",2006-02-09,0.1,104.8,163.4,92.1,0,31.5,41.3,5.7,15.4,83.1,29,152.9,52.2,1.6,112.4,9,7.1,34.8,67,5.8,0,42.4,64.3,21.5,22.9,12.2,38.1,11.5,85.7999987602233
"562",2006-02-24,150.7,61.8,60.8,62.8,11,58.1,106.3,8.3,15,103.1,78.9,135.5,54.6,0,54.3,50.2,0,27.2,100.8,124.2,2.8,179.2,67.3,65.1,8.7,0,92.3,130,56.4000000953674
"563",2006-03-11,82.9,54.2,49.5,46.2,20.8,25.3,13.2,2.9,8.5,27,42.9,118.5,24.3,47.8,62.8,119.5,0,47.8,23.9,7.2,31.8,30,35.4,3.1,0,0,8.2,85.7,69.2000002861023
"564",2006-03-26,86.1,126.6,120.1,39.6,27.8,31.6,50.8,3,8.5,59.1,126.3,133.5,37.1,28.8,14.6,18.2,2.1,51.8,119.4,73,12.4,62.3,108.9,59.7,10.4,36,66.2,75.4,87.8999991416931
"565",2006-04-10,57.4,71.7,136.8,18.8,0,40.5,8.4,2.2,85.7,28,65.9,94.9,18.2,28.4,81.6,15.5,71.7,77,50.5,63.3,4.7,7.1,67.8,7.8,58.5,79.2,41,47.2,99.5
"566",2006-04-25,90.8,3.9,5.7,39.4,35.1,24.1,12.7,47.3,93.3,144.9,47.6,101.2,32.5,92.3,115.2,145.2,82,72,113.8,94.3,22.9,6.5,11.5,47.9,23.4,103.5,87.5,104.8,45.2999997138976
"567",2006-05-10,7.4,90.6,2.1,135.1,169,222,179.7,281.9,84.5,257.6,102.4,0,161.6,156.9,146.6,390.1,55.9,114.7,165.3,36.4,119.4,0,55.1,141.8,65.3,50.3,143,30.9,106.89999961853
"568",2006-05-25,5.7,0,0,76.8,58.3,40.4,71,150.8,105.9,115.4,30.3,11.9,77.7,76.9,59.1,33.2,70.1,66.3,63,4.3,99,0,0,25.7,69.1,50.8,153.7,1.1,0
"569",2006-06-09,7.7,4.9,0,57,98.1,61.3,227.2,115,56.3,142.9,27.1,1,73.5,207.9,67.7,117.4,87.5,49.5,205.3,11.8,134.9,5.5,0,71.8,53,86.4,135.2,5.8,0
"570",2006-06-24,0,0,0,38.3,5.5,2,55.6,120.2,16.3,51.6,0,5.9,210,193.6,15.2,2.5,46.3,20.5,19.6,81.2,0.6,0,0,5.6,28,109.7,81,0,0
"571",2006-07-09,3,0,0,41.7,5,3.7,9.1,10.4,119,74.5,24.8,13.3,17.5,9.3,40.9,3.7,80.2,50.6,25.7,26.8,0.6,0,0,21.5,102.8,109,126.8,1,0
"572",2006-07-24,8.6,9.5,5.7,40.9,48.1,8.8,11.8,39,120.7,65.7,31,67.1,38.7,23.2,46.2,19.5,83.3,1.9,26,71.3,33.8,0,0,28.7,69.8,24.7,68.2,0.9,1.50000005960465
"573",2006-08-08,0,0,0,13.3,1.3,2.3,0.5,2.7,29.4,6.1,2.9,16.1,10.6,2.9,1,0,21.9,6.9,7.2,14.5,0,0,0,1.7,114,96,6.4,0,0
"574",2006-08-23,0.2,0,0,53.2,24.1,41.9,29.1,8.6,87.4,65,39.7,0,55.7,22.5,56.8,28.5,41.4,85.8,39.3,57.7,16.3,0,0,34.7,100.9,193.8,115.6,5.7,0
"575",2006-09-07,2.3,4.9,0.7,41.8,26,54.8,31.9,32.4,70.6,99.5,30,7.1,62.4,37.3,73.4,76.2,125.1,83.2,97.7,46.6,67.1,0,0,83.7,68.7,102.4,99.3,10.1,7.90000009536743
"576",2006-09-22,40.3,16.5,0,68.2,27.3,42.9,61.9,63.6,66.9,67.1,22.5,3.2,47.8,47.7,80.2,79.8,109.1,100.6,91.1,19.1,21.5,2.2,0,10.3,95.1,77.5,117.3,7.4,22.7999992370605
"577",2006-10-07,79.9,1.3,0,103.6,64.8,98.7,98.7,177.2,88,90.5,12.8,38,127,74.2,99.5,65.2,42.7,185.3,109.8,2.9,100.6,1.4,0,80.2,78.6,39.1,105.3,53.7,0
"578",2006-10-22,51.6,67.2,0,70.1,8.4,35.8,59.8,57.1,33,98.9,80.6,10.3,62.5,123.9,83,39.4,1.1,102.4,46.6,52.6,6.7,0,27.1,83.8,0.9,0,101,36.3,102.900001049042
"579",2006-11-06,52.3,78.3,27.1,0,9,0.2,0,20.1,0,25.6,40.2,7.4,27.4,84.2,48.6,0,0,3.7,0.5,102.7,0,0,21.8,0,0.6,0,35.2,34.5,92.199999332428
"580",2006-11-21,114.3,82.6,83.3,0.7,0,27.8,5,25.3,0,46,188.1,102.2,30.5,71.4,11.7,0,0.1,0,63.4,73.5,0,88.2,111.3,57.8,0,0,23.3,120.8,65.8000004291535
"581",2006-12-06,18.1,86.8,242.9,3,0.1,0.8,0,6.5,0,31.4,70.3,78.5,52.2,49.8,2.5,0.8,0,0,5.2,14.7,0,78.4,130.6,12.8,0,0,5.8,44.1,65.4999997615814
"582",2006-12-21,150.6,133.7,138.8,0,0,0,0,3.9,0,7.6,114.3,195.8,2.3,26.2,0,0,0,0,0,115.8,0,89.1,148.5,0,0,0,0,182.2,56.0000001192092
"583",2007-01-05,0.1,94.2,89,0,0,0,0,0,0,0,28.7,0.7,0,0,0,0,0,0,0,40.2,0,67.1,145.7,0,0,0,0,11.9,52.9999998807908
"584",2007-01-20,4.5,17.2,300.6,0.7,0,0,2.2,0.2,0,14.7,50.7,74.3,0,3.8,0,0,0,11.2,60.1,34.3,0,198.6,96.4,0,0,0,0,68.3,52.2000000476837
"585",2007-02-04,16.6,58.7,109.9,16.4,0,14.5,36.3,7.9,0,16,33.8,131.4,23.4,44.5,0.9,8.9,0,24.4,19.4,24.8,0,148.5,80.8,0,0,0,38.3,15.6,100.200000405311
"586",2007-02-19,17.7,47.4,29.5,0,17.4,28.4,31.1,0,0,7.2,41.3,80.6,25.5,9.8,4.2,0,0,0,16.4,19.8,1.2,111.5,41.6,0,0,0,0,88.9,62.500001192093
"587",2007-03-06,36.3,76.2,176.6,14.8,3.3,69.5,66.1,51.3,0,79,76.6,76,38.7,10.6,18.5,0.7,0,0.2,62.5,1.8,2.3,45.4,96.7,7.3,0,0,50.9,73.2,55.6999998092652
"588",2007-03-21,13.7,4.1,28.3,108.1,124.9,125.2,52,82.2,63.4,109.4,35.7,45.8,175.2,93.5,86.9,124.9,115.8,62.6,81.4,44.4,134.2,74.6,43.4,98.7,34.6,9.7,31.8,56.8,43.8000001907349
"589",2007-04-05,39,127.9,67.8,87.1,18.7,41.5,110.4,8.7,70.4,52,99.9,146.2,69.4,38.7,78.1,150.2,47.3,12,35.5,95.6,30,4.4,38.2,47.5,45.5,107.4,106.8,64,158.599998116493
"590",2007-04-20,61.2,27.6,0,170.9,0,22.5,64.8,43.9,52.3,56.7,26.8,32.8,44.9,25.5,75.7,5.7,78.1,51.5,43.9,106.1,0,0,21.8,0,77.7,61.5,113.6,19.8,127.700003623962
"591",2007-05-05,27.7,29.3,0,100.7,59.9,66.3,93.1,27.6,54.2,115,81.9,21.3,56,46,88.4,83.3,49.5,34.8,55.6,21.4,24.6,0.3,6.4,0,86.2,69.3,63.8,31.3,47.2999982833862
"592",2007-05-20,18.5,55.3,22.7,70.6,150.2,83.3,38.3,180.4,45.5,49.4,30.3,9.5,112.9,171,32.3,109,53.8,103.2,85.9,37.6,169.6,0,5.8,73.5,30.7,22.9,69.4,32.8,119.499999046326
"593",2007-06-04,0,9.8,0,28.6,37,46.9,107.9,56.4,26,50.1,23.6,0,84.4,430.1,74.7,25.1,35.5,56.3,60,117,16.4,0,8,53.8,22.9,52.8,165.6,2.1,29.7999992370606
"594",2007-06-19,0,0,0,128.4,64.6,34.5,151,59.4,7.9,36.9,5,2.3,37.7,407.5,26.2,92.9,43.6,67.6,66.7,54.2,174.5,0,0,30.3,36.7,34.9,142.8,0.6,1.10000002384186
"595",2007-07-04,1.1,0,1.9,56.1,95.6,94.8,76.2,168.6,10.2,124,15.2,0,22.3,243.1,42.3,23,45.1,12,145.3,29,149.7,0,0,58.2,121.2,100.8,113.4,3.1,0
"596",2007-07-19,0.2,15.8,0,134.9,22.3,77.4,99.9,84.8,111,87.6,51.2,12,115.3,249.8,51,46.6,82,118.8,45.5,41.6,93.8,0,0,43.3,53.3,68.2,84.6,0,1.3999999910593
"597",2007-08-03,0,0,1,52.1,1.3,6.5,38.3,19.6,77.2,39.9,25,0,22.7,14.6,44.3,1.7,135.7,105.5,39.4,68.6,0.7,0,0,0,151.9,18.5,147.9,3.8,1.20000004768372
"598",2007-08-18,43.1,6.7,0,134.1,74.3,39.7,36.4,56.9,168.6,108.8,13.3,17.1,105.5,84.2,14.8,81.8,99.8,36.4,64.1,35,41.7,0.4,0.8,97.2,38.8,4.8,172.5,9.7,0
"599",2007-09-02,0.1,19,0,208.6,14.7,88.7,154.4,72.5,130.1,157.3,106.7,6.6,33.5,41.6,73.9,24.8,115.7,161.3,66.4,118.8,8.3,0,0,24.5,115.7,82.2,222.5,14.2,60.2999992370605
"600",2007-09-17,0,1.6,1.1,278.4,68.9,74.5,98.5,73.6,54.3,85.9,8.2,13.9,90.6,28.5,90.6,4.1,131.1,65.5,51.1,47.2,25.8,0,0,34.1,162.9,44,144,0,12.8999998569489
"601",2007-10-02,0.6,32.3,0,34.3,40.9,35.2,53.2,169,13.5,157.2,28,24.4,121.2,170.5,112.9,43.6,17.6,120.6,65.5,12.2,46.3,0,0,115.9,27.4,11.8,29.9,20.4,0
"602",2007-10-17,48.9,25.9,43,98.6,25.2,90.5,108.8,41.6,73.2,209.5,22,16.8,79.8,96.2,99.2,49.7,96.3,111.3,123,32.8,68.9,0,17.7,44.3,41.1,12,153,14.9,43.7000005245209
"603",2007-11-01,0.3,59.9,0.3,38.6,27.3,47,27.4,17.6,14.4,98.3,22.9,6.9,68.2,28.9,42.5,43.7,0.4,54.1,43.3,18.1,43.2,7.5,6.4,47.8,0,1.1,67.1,48.8,106.600000619888
"604",2007-11-16,22,86.5,13.3,13.1,17.1,12,44.6,15.5,2.9,7.5,68.2,6.6,14.8,15.9,29.6,0.1,0,11.8,20.8,5.6,8.8,0,4.6,0,0,1.2,15,14.8,91.7999982833862
