"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"495",1992-09-01,0,0,0,4.4,0.7,4.3,14.3,5.9,45.5,7.1,2.5,0,9.9,4.5,0,2.2,61.9,39.1,3.9,44.2,2.4,0,0,4.1,48.3,50.2,27.3,0,0
"496",1992-09-08,0,3.7,0,117.3,0.8,2.5,31.9,1.2,76.3,52.9,18.5,0,29.4,7.5,27.1,5.1,48.6,50.4,27,59.4,0.3,0,0,6.6,62.8,95.5,66.1,0,0
"497",1992-09-15,0,0.9,0,121.6,3.8,10.5,43.5,26.5,95.7,77.8,2.6,0,89.8,59.9,24.6,15.1,62.7,106.9,5.3,1.1,0.8,0,0,1.8,33.8,15.3,93.7,0,0
"498",1992-09-22,0,0.8,0,61.7,2.3,19.6,45.8,10.6,55.5,52.4,10.7,12,36.8,34.6,47.1,26.5,11.4,50.7,40.6,1.6,0,0,0,51,5.1,0,63.2,1.6,0
"499",1992-09-29,0,10.4,0,9.9,0.6,19.6,28.8,0,33.3,7.6,24.8,0,3.8,1.1,23,63.5,43.4,44.5,18.5,49.5,1.1,0,0,122.5,47.4,30.2,82.1,1.8,0
"500",1992-10-06,0,20.1,0,41.9,20.9,118.3,32.3,8.9,7.4,31,11.4,0,85.8,4.6,63.9,25.3,41.2,36.7,60.9,33.8,14.1,0,0,12.7,23.4,36.6,75.7,0,0
"501",1992-10-13,0,11.6,0,2.2,8.4,5.3,51.3,6.7,10.9,13.3,15.7,17.1,52,48.7,44.5,2,23.8,8.1,12.1,18.7,1,0,0,43.6,0,1.6,39.6,9.6,33.1000003814697
"502",1992-10-20,3.6,32.3,0,2.3,5.8,1.5,26.8,152.6,0,36.8,37,0,6.1,231.9,9.9,13.9,9.2,36.2,23.7,26,1.2,0,2.9,2.5,0,10.2,18.6,20.4,0
"503",1992-10-27,1.7,12.7,0,1.3,0,11.5,0,14,15,6.8,14.6,0,7.3,57.8,20.1,16.5,0,5.2,9.8,4.2,0,0,0.6,5.8,0,0,26.7,0.7,36
"504",1992-11-03,0,29.2,0,11.8,22.7,26.2,51.1,51.3,61,79.3,12.2,6.6,18.3,47.1,53.2,7.1,19.8,88.2,16.5,53.9,5.9,0.2,0.5,39.2,22.9,16,48.3,8,13.1000003814697
"505",1992-11-10,18.6,33.1,0,47.3,3.4,33,7.2,4.8,0,19,24.2,0,12.4,68.5,33.6,35.6,0,54.6,12.2,11,0,0.1,30.6,49.1,0,0,39.7,6.3,69.099998474121
"506",1992-11-17,43,66.4,103.8,5.9,0,28.7,0,1.7,0,21.8,34.5,13.9,24.9,11.2,51.6,5.1,0,0,84.8,0,0,42.4,37.1,41.2,0,0,7.9,47.3,50.6000013351441
"507",1992-11-24,1.9,67.4,30.4,0,0,0,0,2.7,0,0,9.8,1.8,0,15.2,0,0,0,0,0,35.4,0,0,6.5,0,0,0,0,24.2,31.6000006198883
"508",1992-12-01,7.8,7.5,0,1.1,0,0,19,42.2,0,40.9,10.6,22.6,27.9,45.1,10.6,2.9,0.1,0,1.8,30.8,0,0,0,16.5,0,0,12.7,3.3,32.8000001907348
"509",1992-12-08,34.6,91.9,4.2,6,0,3.1,30.6,0,0,6.1,35.4,0,1.8,6.1,0.5,0,0,0,5.3,38,0,0,2.1,0,0,0,16.5,55.3,60.7000007629394
"510",1992-12-15,14.5,16.7,97.4,0,0,0,0,3.6,0,15.2,48.9,3.4,0.8,15.3,31.3,24.7,0,0,46.5,19.1,0,6.3,69.8,0,0,0,0.3,56.8,27.7000002861022
"511",1992-12-22,7.9,11.1,4,0,0,0,0,0.5,0,7.1,34.4,13.4,16,0.3,0,0,0,0,3.6,3.5,0,57.1,65.9,0,0,0,0,27.4,49.3999991416931
"512",1992-12-29,11.1,16,15.5,2,20.8,0,51.7,0.8,0,5.1,17.8,6.9,3.5,26.6,0.2,30.5,0,0,0,0.5,0,0,9.8,8.1,0,0,0,5.9,8.39999961853027
"513",1993-01-05,6.2,53.8,52.6,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,0,21.6,0,41,94.3,0,0,0,0,16.7,90.4000012874604
"514",1993-01-12,59.1,54.6,46.9,0,0,0,0,0,0,0,51.3,1,0,0,0,0,0,0,0,41.7,0,84.2,140.7,0,0,0,0,43,23.4000002145767
"515",1993-01-19,7.2,18.9,34.8,0,0,0,0,0,0,0,18.4,5.6,0,0,0,0,0,0,0,29.3,0,11.5,47.4,0,0,0,0,39.3,35.1000001430512
"516",1993-01-26,3.1,16.6,39.3,0,0,0,9.2,0.2,0,0.5,12.8,3,0,8.6,0,0,0,0,2,55.9,0,43.8,40.1,0,0,0,0,23.6,15.7000000476837
"517",1993-02-02,9.7,25.4,128.3,13,1.7,0,0,14.8,0,2.8,9.7,2.5,19.1,9.2,33.8,0,0,0,0.6,45.2,5.8,75.7,13.8,29.3,0,0,0.3,4.8,18.4999996423721
"518",1993-02-09,7.4,15.5,90.7,24.7,2.7,1,17.2,0,0,9.4,16,9.9,0.5,0,2,0,0,17.3,30.4,119.2,0.1,87.1,74.5,4.8,22.4,0,17.6,83.8,38.1000001430512
"519",1993-02-16,5,32.3,69.4,0,1.4,36.6,0,55.3,0,54.3,24.6,2.3,27.8,17.3,0,14,0,0,35.4,0,0,0.7,14.1,6.3,0,0,0,4.9,57.4999990463257
"520",1993-02-23,1.7,5,39.7,15.4,0,22.3,2.3,0,0,0,2.8,31.2,0.5,0,0,0,0,1.8,6.6,1,0,16.2,29.5,0,0,1.5,0.5,1.6,41.3000001907348
"521",1993-03-02,0,39.8,102.9,40.4,0,7.4,13.8,28,0,39.7,2.3,55.5,13.8,63.8,35.9,0,0,155.1,64.8,0,0,5.3,19.6,8.4,1.4,13.2,40,10.9,19.6999998092652
"522",1993-03-09,13.9,31.4,19.7,50.6,2.4,11.7,2.4,7.3,5.1,11,12.8,31.9,2.5,60.7,12.2,20.9,12.1,39.3,7.5,0,9.5,1.8,38.9,8.8,9,42.7,54.1,43.7,21.7999999523162
"523",1993-03-16,7.4,35.7,89.8,1.5,0,4.3,32.2,5.1,43.7,23.8,5.4,39,0,2.5,24.2,6.6,11.8,88.6,0,0,0,8.4,59.4,12.4,12.2,1.8,1,1.4,34
"524",1993-03-23,4.4,25.4,79.7,24.5,3.1,15.2,12.4,5.9,3.8,22.7,22.6,42.8,18.8,3.6,39.5,0,0,0,20.5,9.1,33.1,46.2,25.6,0,0,0,55.8,20.7,39.8000001907349
"525",1993-03-30,0,48.6,39,47.7,0.8,2.1,58.4,0.3,34.3,83,15,58.9,0.8,34.3,66,16.8,0,0,180.9,4.3,6.7,0,106.2,9.1,0,0,18.1,4.8,35.6999983787537
"526",1993-04-06,0.5,24.4,20.1,34.6,2.3,47.7,7.3,1.5,47.8,81.1,25.5,40.9,30.2,22.1,28.9,11.4,0,10.4,50.9,9.1,12.5,0,33.3,19.6,0,0,16.6,1.1,45.6000003814697
"527",1993-04-13,50.1,24.9,20.9,18.8,57.1,22.4,59.4,5.6,16.7,30.2,71.5,119.6,24.2,21.1,41.4,1.7,14.6,17.8,53.1,19,34.4,0.2,7.6,18.6,0.4,33.8,6.3,10.4,16.6000003814697
"528",1993-04-20,10.7,22.2,30.2,52.1,36.8,76.2,35.3,161.5,56.9,43.5,39.1,15.3,25.9,197.5,63,40.7,35.8,36.3,29.7,27.9,14.1,38.2,3,21,4.8,34.3,0,32.2,62.2999992370605
"529",1993-04-27,16.2,20.7,13.1,57.9,1,11.7,49.2,1.6,62.3,2.3,27.7,123.5,17.4,0.3,0.7,34.4,87.5,113.8,28.8,41.7,0.9,0,3.7,1.6,58.9,54.9,11.9,20.5,59.0000009536744
"530",1993-05-04,3.2,42.8,0.1,98.05,15.3,3.8,11,14,0,25.2,94.3,0,36.1,26.9,27.8,41,14.6,46.9,3.4,76,6.9,0,18.1,1.8,0,0,61.9,5.4,0
"531",1993-05-11,0.3,9.3,0,7.2,14.4,21.1,19.7,51.4,6.1,21.8,18.6,12.6,19.8,37.7,16.6,24.3,0,0,26.2,13.4,14.4,0,0,15.4,0,8.6,52.3,0,0
"532",1993-05-18,22.6,7.5,21.5,30.8,0,18.8,0,56.3,29.4,20.4,76.8,64.1,27,36.3,26.4,42.4,17.3,30,2.6,0,3.1,0,3.6,0,16.1,58.2,57.3,8.7,29
"533",1993-05-25,0,1.9,0,3.9,18.3,0.3,0,22.8,20.9,2.8,6.1,0,9.1,10.5,15.9,2.6,76.7,23.9,2,23.1,53.5,0,0,28,5.1,8.1,1,12.5,0
"534",1993-06-01,0,0,0,147.7,4.7,31,24.1,29.1,0,17.8,10.2,32.5,34.8,94.7,36.9,73.9,28.2,13.7,58.1,42.7,37.6,0,0,74.6,5,19.5,86.6,0.9,0
"535",1993-06-08,0.3,6.6,0,77.6,48.2,70.8,31.7,56,1,90,41.9,70.7,71.5,356.4,85.9,21,28.2,73.2,68.6,72.2,81.3,0,0,98.7,20.3,20.3,66.6,4,0
"536",1993-06-15,0,0,0,36.4,28.5,43.4,9.7,171.4,1.5,59.2,18.9,12.7,32.6,279.8,108.1,3.5,13.2,38.9,37.1,1.3,35.2,0,0,0,63.6,9.7,56.8,0,0
"537",1993-06-22,0,0,0,77.2,0,70.8,82.3,96.8,33.3,123.5,3.7,40.1,77.5,158.6,30.8,51.7,60.1,9.3,67.7,22.1,0,0,0,0,16.3,55.1,78.6,0,0
"538",1993-06-29,0,0,0,25.9,4.1,10.9,58.1,6.9,19.8,73.4,0.4,0,88.9,15.1,117.5,67.7,41.7,76,30.3,3.8,6.8,0,0,2.5,23.2,54.3,16.6,2.8,0
"539",1993-07-06,0.7,0,0,0.1,0,0,10.1,1.3,18.4,23.7,0.5,35.5,4.5,0,8,3.8,5.6,0.2,3.3,8.6,0.4,0,0,0,21.7,38.9,8,0,0
"540",1993-07-13,0,0,0,1.9,0,2.5,2.6,0,15.5,14.5,1.7,0.3,1,2.3,1.3,0,1.9,0,17.8,1.8,0,0,0,0,74.3,51.1,15.6,0,0
"541",1993-07-20,0,0,0,1.3,0,0,0,0,28.4,1.8,1.9,0,2.8,1,1,0,49.3,0,0,35.3,0,0,0,0,101.7,71.8,2.1,0.8,0
"542",1993-07-27,0,2.5,0,11.7,0,23.1,33.5,0.9,80.7,56.4,2.8,0,9.2,8.6,22.2,0,92.6,0.9,40,5.6,0,0,0,31.4,59,55.1,61.1,0,0
"543",1993-08-03,0,2.7,0,26.2,2.1,12.7,14,3.2,10.4,6.8,6,0,7.1,2.3,6.1,12.3,84.4,5,34.7,23.3,0,0,0,4.5,89.4,23.9,49.6,3.5,0
"544",1993-08-10,0,0,0.7,10.6,14.2,63.7,67.5,19.3,104.5,18.3,2.8,21.5,42.7,0,14.4,16.6,63.6,16.2,41.2,6.7,12.5,0,0,0,3.2,96.5,12.4,0,0
"545",1993-08-17,0,0,0,20.1,0,0,2.1,2.2,25.5,4.1,22.7,0,1.3,0,8.6,0,103.5,0,0.5,11.2,0,0,0,18.2,48.5,63.8,23.9,0,0
"546",1993-08-24,23.3,4.2,0,35.8,0.9,16.3,37.8,12.5,44.2,45.5,3.4,0,35.1,21.2,18.9,9,53.2,6.9,15.9,7.4,0.7,0,0,19,60.4,37.4,24.1,1.7,0
"547",1993-08-31,0,0.6,0,11.6,2.6,5.2,8.4,3.2,112.5,50.6,4.8,1.8,65,2.7,72.4,1.1,127.2,35.1,61.9,28.3,0,0,0,10,79.3,80.5,26.4,0,0
"548",1993-09-07,0,3.7,0,16.2,0,6.1,8.8,16.4,52.6,28.2,3.3,0,3.3,7.4,24.1,47.2,18.2,25,24,7.9,53.3,0,0,0,8.6,36,26.6,1.1,0
"549",1993-09-14,0,0,0,67.2,51.2,113,120.1,58.6,35.4,30.2,4.1,0,10.7,1.1,52.4,67.8,28.9,98.5,70.3,10.6,3.6,0,0,22.7,73.8,16.6,137.9,0,0
"550",1993-09-21,0,0,0,40.3,7.7,28.5,46,18.5,42.2,50.1,1.7,1.1,33.3,29.5,95.9,30.8,22.6,88,59.2,2.6,4,0,0,24.1,34.7,45.9,16.8,0,0
"551",1993-09-28,0,5.7,0,52.2,13.5,15.2,56,16.3,15.2,14.7,6.1,0,79.3,34.3,35.1,2.9,39,4.5,12.7,10.9,0.6,0,0,26.6,12.6,17.1,53.3,0,0
"552",1993-10-05,24.9,0,9,104.7,16.8,16.6,72.2,57.5,53.3,39.4,0.5,0.4,22.3,332.8,30.1,20.2,17.2,27.5,40,6.8,0,0,0,23.2,21.6,6.4,64.7,0,0
"553",1993-10-12,0,2.1,0,6.6,0.5,33.3,12.7,0.9,0.3,17,3.4,0,51.8,30,20.6,8.8,3.2,19,15.9,11,0,0,0,5.7,3.7,5.6,80.3,30.2,20.7999992370606
"554",1993-10-19,0.9,0,0,122.3,15.3,31.3,17.5,10.7,20.6,11.5,20.6,0,38.1,45.7,85.9,67.9,14.7,8.7,49.7,11.2,0,37.3,0,18,9.9,5.3,51.6,19.1,0
"555",1993-10-26,0.8,19.2,0,4,4.6,0,15.4,15,9.9,21.8,8.4,0,6.5,56.1,25.7,2,0,17.1,19.2,16.2,3.4,0,0,3.8,0.4,17.8,57.2,0.9,47.7999999523163
"556",1993-11-02,0,28.2,0,0,7.8,13.7,0.6,0,0,68.7,39.4,3.5,9.4,8.9,47.5,0,0,7.7,32,40.4,0,5.6,20.6,19.1,0,3.8,26,0.7,30.6000003814698
"557",1993-11-09,0,36.6,17.8,4.8,8.5,32,6.1,18.2,0,30.3,14.5,0,13.2,8.6,19,7,0,6.4,34.7,19,5,0,0,31.4,0,0,20.6,1.2,23.8999996185303
"558",1993-11-16,0.7,6.4,1,17.1,22.6,18.8,48.3,55.1,0,17.5,16.6,6.8,8.6,99.1,31.8,3,0,20.5,37.2,1.3,17,0,12.4,38.5,0,0,6.6,0,13.6000003814697
"559",1993-11-23,7.4,21.3,0,30.5,27.8,14.4,17.5,35,74,44.2,3.9,0,37.2,66.4,23.4,3.9,5.6,18.7,11,19.4,32.9,0,9.7,5.7,30.2,0,31.3,21.2,35.7000012397767
"560",1993-11-30,1.6,60.1,0,26.4,42.2,21.1,51.9,50.8,0,60.5,17,17.8,5.8,80.4,12.5,0,0,14.2,41,8.9,20.8,0,3.2,15.5,0,0,37.6,5.2,22.7000000476837
"561",1993-12-07,2.8,13.8,1.3,0,0,12.7,0,2.5,0,0,7.2,0.3,22.1,0,6.2,8.2,0,0,13.4,20.4,0,0,17.2,3,0,0,0,4.4,31.0999994277954
"562",1993-12-14,0,76.5,4.2,0,3.1,0,0,0,0,0,4.8,1.3,0,11.7,0.5,0,0,0,0,17,2.5,0,0,0,0,0,0,6.8,48.3000004291534
"563",1993-12-21,0,10.5,29,0.3,4.5,0,0,1.9,0,9.1,0,130.1,0.5,19.8,0,9.5,0,0,10.1,1.8,0,0,0,0,0,0,0,1,25.1999995708465
"564",1993-12-28,4.7,1.8,12.3,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,1.8,0,22.3,2,0,0,0,0,0,18.9999997615814
"565",1994-01-04,0,72.7,196,0,0,0,0,0,0,0,69.3,0,0,14.3,0,0,0,0,0.8,0,8.2,150.2,111.1,0,0,0,5.8,71.6,24.1000003814697
"566",1994-01-11,15.7,17.6,59.2,0,0,0,10.3,3.1,0,0,27,18,11.2,40.7,19.8,0,0,0,3.6,0.3,0,50.4,41.6,31,0,0,0,5.8,23.9000005722046
"567",1994-01-18,0,6.2,45.4,0,0,0,11.9,1.5,4.8,2.8,15.1,24.2,10.2,58.9,5.9,25.4,0,0,18.4,0,1.1,0,22.9,0,0,0,2.3,4,17.200000166893
"568",1994-01-25,0,29.3,26.9,0,0,1.5,1.9,34.6,0,1.3,18,0.7,3.3,9.4,0,17.4,0,0,1.7,0,0,15.4,66.9,0,0,0,0.5,8.8,10.8999997377396
"569",1994-02-01,0,65.1,54.2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20.4,61.8,0,0,0,0,0,35.1999990940094
"570",1994-02-08,40.7,5.2,74.4,3.1,0,1.5,36.4,4.8,0,0,42.1,43.1,1.3,3.6,0,0,0,0,1.3,16.8,0,52.1,54.5,6.8,0,0,11.1,34.5,34.4999999999999
"571",1994-02-15,4.8,22.9,70.3,3.4,7.1,2,0,23.6,0,2.5,38.6,7.4,15.6,7.1,2.3,6,0,2,1.8,23.1,23.7,92.6,75,9.4,0,0,2.8,97.4,19.2000002861023
"572",1994-02-22,3.1,6.8,27.1,0.8,0,42.7,21.4,11.3,0,1.8,22.1,0,0.5,26.8,66.2,0,0,0,70.5,4.6,0,5.3,24.8,0,0,0,2.5,6.2,24.2999997138977
"573",1994-03-01,4.5,16.5,159.3,3.4,13.5,35.3,1.2,6.9,0,0.7,39.6,0,22.3,34.8,22.5,21.7,0.6,3.3,0.7,20.3,3.8,3.5,54.1,68.2,0,0,7.8,39.5,32.0999994277954
"574",1994-03-08,4.2,39.1,71.7,2.2,23.6,42.7,31.4,11.2,6.6,3.3,12.7,11.4,83.1,18.1,60.3,47.7,0,50.3,25.8,0,26.6,0,20.1,0,0,40.1,62.2,2.9,25.7000007629394
"575",1994-03-15,11.9,65.5,93.5,23.2,15.6,40.4,2.5,29.4,0.3,4,73.6,0,31.7,6.9,7.9,3.1,9.2,6.1,17.3,6.4,3.6,19.4,56.9,7.6,35.4,4.3,20.1,14.6,16.3000001907349
"576",1994-03-22,59.6,8.6,4.4,14.1,0,0,0,0,9.7,0,62.8,3.4,0,0,0.1,1.3,0.4,30.4,0.3,46,0,24.6,44.9,0,37.7,2,21.8,69,28.8000001907349
"577",1994-03-29,0,4.2,36,24.7,6.1,85.6,33.7,8.3,26.4,0.7,14.4,82.7,41.6,64.1,33.1,6.6,16.4,18.5,1.7,0.5,32.1,1.4,6.1,60,0,3.8,26.9,6.8,0
"578",1994-04-05,2.3,21.1,8.9,25.4,0,23.2,13.1,0.2,0,0.6,12.5,89.8,1,20.6,28.5,0.6,0.2,19.8,85.1,16.3,0.3,0,30.7,0,2.3,0,61.5,11.4,48.1000003814697
"579",1994-04-12,2.9,60.1,14.3,60.9,0,2,0.5,5.5,16,3,33.9,36.6,61.3,21.6,63.8,21.6,28.6,17.8,15.6,57.2,0,2.7,14.2,0,41,3.1,58.9,16,31.8999996185303
"580",1994-04-19,15,80.4,15.7,62.2,0,1.3,32.6,41.8,0,8.1,31.8,121.1,30.3,127.8,72.5,8.8,0,15,76.4,48.5,0,1.4,3.6,0,0,11.9,61,81.6,76.2000017166138
"581",1994-04-26,21.5,30.6,0.1,49.8,11.2,11.5,5.2,16.3,28,3.7,53.3,3.5,50.3,45.4,19.1,33.8,0,25.3,13.5,76.4,22.4,0.3,0.4,117.5,90,5.6,59,13.8,0
"582",1994-05-03,46.2,26.3,0,47.6,10.5,2.1,29.4,0,16.3,2.7,45,50.6,8.7,3.3,48.8,85.1,75.2,29.7,37.8,11.2,13.4,0,2.2,6,35.2,2.3,81,8.7,35.1000008583069
"583",1994-05-10,51.1,7.4,0.2,49.5,1.9,11.4,30.8,28.5,6.1,5.4,17.3,0.8,29.7,23.7,12.7,37.4,9.8,13.2,74.4,1.3,9.1,0,6.8,27.8,27.1,53.3,47.5,38,112.299999237061
"584",1994-05-17,11.6,0,0,49.5,39,87.9,76.9,46.5,29.2,3.5,7.3,39,43.4,58.2,26.5,58.9,0.8,12,25.4,1.3,36.3,0,0.6,18.4,0.3,26.9,65.9,23,0
"585",1994-05-24,1.2,15.9,0,45.3,72.6,66.6,39.6,99,51.4,5,16.5,85.2,60.9,93,55.5,78.2,49.6,59.4,38.8,32.7,46.1,0.2,0,21.6,49,17,28.5,3.6,0
"586",1994-05-31,0,7.4,0,73,72.4,28.5,54.3,91.3,25.7,2.5,6.9,15.7,37.9,52.5,53.4,35.9,44.2,29.7,45.1,8.6,49.3,0,0,52.8,8,9.4,52.2,0,0
"587",1994-06-07,0,0,0,33.2,23.7,84.1,16.9,122.8,7.6,4.9,14.2,0,46.7,210.6,126.2,2.9,58.3,18.1,47.4,62.5,75.3,0,0,18.6,44,0,36.9,3.9,0
"588",1994-06-14,0,0,0,0,23.2,0,0,0.6,27.5,0,12.2,26.5,0.3,67.6,0.2,0,17.2,45.2,0,30.7,16.2,0,0,12.2,43,43,29.3,0,0
"589",1994-06-21,0,0,1.4,9.9,17,31.3,20.8,16.8,31.2,3.3,4.5,21.8,29.3,135,41.2,15.8,66.2,21.5,38.3,7.9,17.7,0,0,4,53.8,13.2,39.4,0,0
"590",1994-06-28,1.5,4.5,0,43.6,42.7,15.1,8,33.3,11.2,2.1,2.6,53.9,37.6,148,9.8,32.4,32.4,4.8,7.4,27.9,4.3,0,0,8.2,24,42.5,28.7,5.4,1.29999995231628
"591",1994-07-05,0,0,0,0,0,0,14.8,0.5,14.3,0,8.2,0,3.8,1.8,11.9,0,9.8,7.2,19.7,1.3,0,0,0,4.7,23,29.4,0,0,0
"592",1994-07-12,0,0,0,40.1,4.9,29.2,13.5,43.6,18.1,0.9,0.7,0,49.6,34,16.9,5.7,66.2,0,11.2,18.3,0.1,0,0,63.7,66.5,16.3,15.7,0,0
"593",1994-07-19,4.2,0,0,5.2,4.7,5.1,26.7,4.9,43.8,1.1,0.5,0,8.9,1,7,0,2.1,0,21.3,4.6,0.9,0,0,4.9,0.6,102.8,12.7,2.7,0
"594",1994-07-26,0,0,0,7.6,0.9,0,0,13.4,16.5,0.4,0.5,0,1.8,15.9,3.1,0,13.6,12.5,0,7.4,0.2,0,0,0,77.5,1.3,21.9,0,0
"595",1994-08-02,0,0,0,0.5,8.4,0,1.4,3.2,7.6,1.3,0,0,9.1,11.6,15.5,1.7,20.9,0,3.2,12.8,2.3,0,0,16.2,2.4,18.6,4.5,0,0
"596",1994-08-09,0,0,0,0,1.4,0,0.2,0.5,0,0.1,10.3,0,0,0.5,0,0,12.4,0,0.4,74,0.9,0,0,0,5.5,80.9,4.3,0,1.5
"597",1994-08-16,0.3,0,0,39.5,3.7,13.5,36,3.3,45.6,4.7,18.5,0,13.8,4.7,3.6,26.3,46.9,44.1,9.7,57.7,3.2,0,0,7.4,71.5,75.2,41.2,3.4,0
"598",1994-08-23,0.7,4.5,1.7,19.5,2.1,1,24.3,12.2,42.2,3.2,0.7,0,25.8,24.4,45.4,2,90.5,42.8,9.5,1.1,0.6,0,0,1.5,57.8,48.6,67.1,1.6,0
"599",1994-08-30,0,0,0,70.1,12.3,39.3,81.7,102.8,19.8,59.9,12.2,0,68.4,58.3,50,3.3,41.9,16.3,95.5,21.8,2.7,0,0,37.5,6.9,77.2,66.8,0,0
"600",1994-09-06,0,0,0,1,0.1,7.6,0.7,6.6,34.9,53.3,3.5,0,26.5,14.1,42,6,129.9,0.5,6.5,26.4,3.4,0,0,7.9,61.1,44.6,54.7,0,0
"601",1994-09-13,0,2.2,0,7.4,0.4,0,4.7,1.6,127.5,8.2,2,0,0,6.7,6,0.6,72.2,14.3,0,2,0.2,0,0,4.6,73.9,71.9,13,0,23.3999996185303
"602",1994-09-20,6.1,0,0,48,12.2,45,11.3,4,52.7,68.2,0.7,0,8.8,35.7,36.1,15.6,54.2,34.7,30.3,0,8.5,0,0,62.6,35.4,31.7,88.3,4.9,0
"603",1994-09-27,0,15.2,0,52.7,9.3,38,65,43.4,43,16.2,17.7,7.9,33.3,39.7,18.8,35.8,101.2,30,36.6,18.3,36.9,0,1.7,2.2,57.9,66.3,43.5,0,33.6000003814697
"604",1994-10-04,0,22,0,24.8,7.9,0.8,48.9,91.4,19.9,5.8,27.4,0,14,120.4,111.6,85.2,9.4,63.5,35,5.6,5.6,0,0.5,58.2,15.8,25.3,48.5,0,16.7999992370605
"605",1994-10-11,5.1,3.2,4.2,13,49.9,92.3,81.4,34.6,37.9,2.7,42.9,0,74,165.8,3.2,47.3,14.4,100.3,34.7,2.1,25.2,0,0,58.4,9.8,5.3,98.8,5.3,0
"606",1994-10-18,5,11.4,0,35.1,0,29.7,39.3,12.7,115.8,2.9,26.7,0,44.3,27.3,14.2,15.2,73.2,62.2,46,40.7,0,0,0,27.7,54.5,88.4,60,14.7,63.1000006198882
"607",1994-10-25,1.8,64.7,1.5,86.6,23.1,7.7,41.4,66.6,61.5,6,5.5,0,47.5,145.2,81.3,51.5,8.8,30.4,28.9,18.7,5.8,0,0,32.1,48,6.9,57.2,3.7,29.7000007629395
"608",1994-11-01,15.9,13.1,2,34.4,5.6,87.2,4.6,18.9,0,3.3,33.9,0,87.9,70,56.1,25.2,0.5,37.5,38.9,28.5,4.9,0.2,0,48,0,0,18.5,48.8,42
"609",1994-11-08,28,12,0,0.8,0,22.7,15.3,38.8,0,0.6,51.8,0,59.7,108.4,15.2,28.2,0,0,0.9,48.3,5.4,0,1.5,33.3,0,0,8.4,6.8,39.4999990463256
"610",1994-11-15,28.1,18.6,0,0,0.5,0,0,0.6,0,0.2,20.1,0,7.9,19.1,2.7,27.5,0,0.2,14.6,37.3,0,0,4.3,44.3,0,0,34,12,17.6000003814697
"611",1994-11-22,1.4,44,13.6,0,20.4,10.2,0,18.9,0,1.8,24.4,40.3,28.4,70.1,4.5,0.2,0,0,6.3,28.8,4.4,0,6.2,37.2,0,0,0,22.2,45.6000003814698
"612",1994-11-29,8.6,18.3,64.4,0,0,0,0,0,0,0.6,37.4,0,0,15.3,0,0,0,0,0,37.8,0.4,5,24.4,0,0,0,0,24.7,46.8000001907349
"613",1994-12-06,17.2,48.7,30.9,0,0,0,0,0,0,0,22.8,0,0,34,0,0,0,0,0,6.3,0,5.7,27.4,0,0,0,0,61.2,33.6999999284744
"614",1994-12-13,29.2,40.8,6.8,0,0,0,0,0,0,0,17.9,0.5,0,0,0,0,0,0,0,0,0,27.2,22.5,0,0,0,0,36.7,40.0999999046326
"615",1994-12-20,7.5,84.6,22.8,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,4.2,5.7,0,0,0,0,90.9,25.300000667572
"616",1994-12-27,2.6,15.3,32.9,0,0,0,0,13.1,0,0,0,6.6,0,22.6,4.2,0,0,0,0,0,0,41.9,61.1,0,0,0,0,48.2,36.8000001907349
"617",1995-01-03,1.2,13.8,100.4,0,0,0,0,0,0,0,27.8,4.8,0,0,0,0,0,0,0,1.8,0,87,35.2,0,0,0,0,49.3,57.9999985694885
"618",1995-01-10,3.7,1,41.3,0,0,0,0,0,0,0,15.5,2.4,0,0,0,0,0,0,0,0,0,1.6,55.1,0,0,0,0,0,31.099999666214
"619",1995-01-17,0,4.4,29.5,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,57.2,66.5,0,0,0,0,1.9,18.9000000953674
"620",1995-01-24,0,108.6,112.2,0,0,0,0,0,0,0,6.6,9.8,0,0,0,0,0,0,0,0,0,64.2,60.2,0,0,0,0,11.2,30.2000002861023
"621",1995-01-31,0,11.5,55.2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0.6,8.2,0,0,0,0,0,32.4000000953675
"622",1995-02-07,2.8,38,22.4,0,25.9,0,3.3,17.7,0,0,37.6,16.8,0.5,0,0.4,0,0,0,0,40.2,0,22,48.1,0,0,0,0,69.9,34.0999996662139
"623",1995-02-14,41.6,14,131.5,0,0,6.3,9,0,0,3.5,35.6,2.4,13.5,28.7,29.1,0,0,0,0,17.8,0,38.1,65.8,0,0,0,0,28.3,11.700000166893
"624",1995-02-21,0,39,60.8,0,1.6,1.3,25.7,6.5,0,23.1,1.5,39.8,0,5.4,2.8,0,0,0,3.2,0,0.2,40.6,101.3,0,0,0,20.3,1,47.6999996900558
